freq[Hz],db:Trc2_S21,ang:Trc2_S21
1.491130376792264E+011,-6.14E+00,-9.57E+01
1.491330443481160E+011,-6.35E+00,-1.34E+02
1.491530510170057E+011,-6.02E+00,-1.74E+02
1.491730576858953E+011,-5.85E+00,1.441134231353835E+002
1.491930643547849E+011,-6.00E+00,1.029781418674064E+002
1.492130710236746E+011,-6.11E+00,6.139619375502814E+001
1.492330776925642E+011,-6.50E+00,2.197193582374362E+001
1.492530843614538E+011,-6.47E+00,-1.58E+01
1.492730910303434E+011,-6.23E+00,-5.57E+01
1.492930976992331E+011,-6.31E+00,-9.76E+01
1.493131043681227E+011,-6.78E+00,-1.37E+02
1.493331110370123E+011,-7.02E+00,-1.74E+02
1.493531177059020E+011,-6.92E+00,1.484005303191591E+002
1.493731243747916E+011,-6.70E+00,1.099659044235130E+002
1.493931310436812E+011,-6.56E+00,6.953099816233797E+001
1.494131377125709E+011,-6.75E+00,3.004651213166624E+001
1.494331443814605E+011,-6.71E+00,-7.79E+00
1.494531510503501E+011,-6.58E+00,-4.75E+01
1.494731577192398E+011,-6.64E+00,-8.67E+01
1.494931643881294E+011,-6.65E+00,-1.26E+02
1.495131710570190E+011,-6.61E+00,-1.65E+02
1.495331777259086E+011,-6.52E+00,1.556296966525545E+002
1.495531843947983E+011,-6.55E+00,1.158268160331291E+002
1.495731910636879E+011,-6.46E+00,7.676471881002915E+001
1.495931977325775E+011,-6.45E+00,3.592630310973230E+001
1.496132044014672E+011,-6.52E+00,-4.18E+00
1.496332110703568E+011,-6.62E+00,-4.45E+01
1.496532177392464E+011,-6.91E+00,-8.38E+01
1.496732244081361E+011,-6.90E+00,-1.22E+02
1.496932310770257E+011,-6.70E+00,-1.61E+02
1.497132377459153E+011,-6.67E+00,1.578702162929944E+002
1.497332444148049E+011,-6.72E+00,1.178263359101672E+002
1.497532510836946E+011,-6.65E+00,7.797513049639724E+001
1.497732577525842E+011,-6.55E+00,3.736060337496950E+001
1.497932644214738E+011,-6.61E+00,-3.70E+00
1.498132710903635E+011,-6.73E+00,-4.41E+01
1.498332777592531E+011,-6.75E+00,-8.29E+01
1.498532844281427E+011,-6.42E+00,-1.23E+02
1.498732910970324E+011,-6.25E+00,-1.66E+02
1.498932977659220E+011,-6.49E+00,1.517857547492050E+002
1.499133044348116E+011,-6.72E+00,1.115689278606856E+002
1.499333111037012E+011,-6.69E+00,7.163419009146479E+001
1.499533177725909E+011,-6.72E+00,3.035909560223230E+001
1.499733244414805E+011,-6.91E+00,-9.81E+00
1.499933311103701E+011,-6.87E+00,-4.94E+01
1.500133377792598E+011,-6.88E+00,-8.99E+01
1.500333444481494E+011,-6.90E+00,-1.30E+02
1.500533511170390E+011,-6.78E+00,-1.70E+02
1.500733577859287E+011,-6.70E+00,1.489866701991278E+002
1.500933644548183E+011,-6.82E+00,1.088754862099480E+002
1.501133711237079E+011,-6.74E+00,6.863176657387892E+001
1.501333777925975E+011,-6.83E+00,2.774889025132373E+001
1.501533844614872E+011,-7.00E+00,-1.11E+01
1.501733911303768E+011,-6.83E+00,-5.06E+01
1.501933977992664E+011,-6.79E+00,-9.12E+01
1.502134044681561E+011,-6.82E+00,-1.31E+02
1.502334111370457E+011,-6.75E+00,-1.71E+02
1.502534178059353E+011,-6.62E+00,1.489581394730244E+002
1.502734244748250E+011,-6.63E+00,1.081312619455320E+002
1.502934311437146E+011,-6.78E+00,6.792964309494361E+001
1.503134378126042E+011,-6.84E+00,2.892055003031064E+001
1.503334444814938E+011,-6.60E+00,-1.04E+01
1.503534511503835E+011,-6.36E+00,-5.26E+01
1.503734578192731E+011,-6.62E+00,-9.52E+01
1.503934644881627E+011,-7.23E+00,-1.35E+02
1.504134711570524E+011,-7.31E+00,-1.71E+02
1.504334778259420E+011,-6.78E+00,1.504163941771819E+002
1.504534844948316E+011,-6.63E+00,1.074464297820725E+002
1.504734911637213E+011,-7.05E+00,6.592579821591089E+001
1.504934978326109E+011,-7.43E+00,2.806562810218408E+001
1.505135045015005E+011,-7.48E+00,-7.47E+00
1.505335111703901E+011,-6.64E+00,-4.53E+01
1.505535178392798E+011,-6.15E+00,-8.92E+01
1.505735245081694E+011,-6.47E+00,-1.33E+02
1.505935311770590E+011,-6.84E+00,-1.71E+02
1.506135378459487E+011,-6.56E+00,1.510608192387018E+002
1.506335445148383E+011,-6.15E+00,1.100471881582620E+002
1.506535511837279E+011,-6.03E+00,6.746858988107671E+001
1.506735578526176E+011,-6.21E+00,2.537159117143175E+001
1.506935645215072E+011,-6.51E+00,-1.41E+01
1.507135711903968E+011,-6.20E+00,-5.31E+01
1.507335778592864E+011,-5.96E+00,-9.55E+01
1.507535845281761E+011,-6.06E+00,-1.39E+02
1.507735911970657E+011,-6.44E+00,-1.80E+02
1.507935978659553E+011,-6.65E+00,1.425580336676688E+002
1.508136045348449E+011,-6.19E+00,1.025385513436177E+002
1.508336112037346E+011,-6.00E+00,5.925791418292796E+001
1.508536178726242E+011,-6.21E+00,1.597372776579368E+001
1.508736245415139E+011,-6.76E+00,-2.49E+01
1.508936312104035E+011,-6.92E+00,-6.22E+01
1.509136378792931E+011,-6.48E+00,-1.02E+02
1.509336445481827E+011,-6.25E+00,-1.45E+02
1.509536512170724E+011,-6.47E+00,1.717699522240004E+002
1.509736578859620E+011,-7.18E+00,1.316089605327789E+002
1.509936645548516E+011,-7.19E+00,9.588442845075214E+001
1.510136712237412E+011,-6.51E+00,5.681234351614634E+001
1.510336778926309E+011,-6.18E+00,1.274966550712343E+001
1.510536845615205E+011,-6.56E+00,-3.10E+01
1.510736912304102E+011,-7.27E+00,-7.00E+01
1.510936978992998E+011,-7.05E+00,-1.04E+02
1.511137045681894E+011,-6.40E+00,-1.46E+02
1.511337112370790E+011,-6.45E+00,1.706109257395557E+002
1.511537179059687E+011,-6.96E+00,1.297331585175600E+002
1.511737245748583E+011,-7.42E+00,9.341750090450358E+001
1.511937312437479E+011,-6.94E+00,5.884859742758995E+001
1.512137379126375E+011,-6.13E+00,1.755821734039396E+001
1.512337445815272E+011,-6.04E+00,-2.59E+01
1.512537512504168E+011,-6.35E+00,-6.65E+01
1.512737579193065E+011,-6.44E+00,-1.05E+02
1.512937645881961E+011,-6.32E+00,-1.45E+02
1.513137712570857E+011,-6.36E+00,1.743815591886131E+002
1.513337779259753E+011,-6.53E+00,1.350306697616138E+002
1.513537845948650E+011,-6.63E+00,9.626498116649228E+001
1.513737912637546E+011,-6.66E+00,5.759613253073384E+001
1.513937979326442E+011,-6.59E+00,1.975089736414549E+001
1.514138046015338E+011,-6.24E+00,-1.96E+01
1.514338112704235E+011,-6.13E+00,-6.09E+01
1.514538179393131E+011,-6.22E+00,-1.01E+02
1.514738246082027E+011,-6.26E+00,-1.41E+02
1.514938312770924E+011,-6.27E+00,1.799829412620875E+002
1.515138379459820E+011,-6.12E+00,1.405677404935382E+002
1.515338446148716E+011,-6.00E+00,9.955054325379227E+001
1.515538512837613E+011,-6.21E+00,5.863286504719857E+001
1.515738579526509E+011,-6.43E+00,2.061950059478167E+001
1.515938646215405E+011,-6.12E+00,-1.75E+01
1.516138712904302E+011,-5.79E+00,-5.94E+01
1.516338779593198E+011,-5.85E+00,-1.01E+02
1.516538846282094E+011,-6.09E+00,-1.42E+02
1.516738912970990E+011,-6.26E+00,1.786328520967188E+002
1.516938979659887E+011,-6.07E+00,1.393842935481849E+002
1.517139046348783E+011,-5.92E+00,9.825915745974851E+001
1.517339113037679E+011,-5.95E+00,5.679520081515599E+001
1.517539179726576E+011,-6.14E+00,1.624966790156496E+001
1.517739246415472E+011,-6.15E+00,-2.20E+01
1.517939313104368E+011,-5.82E+00,-6.26E+01
1.518139379793265E+011,-5.72E+00,-1.05E+02
1.518339446482161E+011,-5.92E+00,-1.46E+02
1.518539513171057E+011,-6.18E+00,1.748816939370429E+002
1.518739579859953E+011,-5.96E+00,1.358848553012561E+002
1.518939646548850E+011,-5.79E+00,9.467020149964868E+001
1.519139713237746E+011,-5.86E+00,5.346586270732765E+001
1.519339779926642E+011,-6.05E+00,1.362147876682828E+001
1.519539846615539E+011,-6.02E+00,-2.48E+01
1.519739913304435E+011,-5.77E+00,-6.43E+01
1.519939979993331E+011,-5.65E+00,-1.06E+02
1.520140046682228E+011,-5.84E+00,-1.47E+02
1.520340113371124E+011,-6.11E+00,1.738150805026785E+002
1.520540180060020E+011,-6.04E+00,1.358158517179600E+002
1.520740246748916E+011,-5.86E+00,9.624073449228810E+001
1.520940313437813E+011,-5.79E+00,5.564636413675379E+001
1.521140380126709E+011,-5.91E+00,1.541103966800169E+001
1.521340446815605E+011,-5.96E+00,-2.33E+01
1.521540513504501E+011,-5.89E+00,-6.26E+01
1.521740580193398E+011,-5.86E+00,-1.03E+02
1.521940646882294E+011,-5.94E+00,-1.43E+02
1.522140713571191E+011,-6.16E+00,1.777673183681290E+002
1.522340780260087E+011,-6.24E+00,1.386120670527571E+002
1.522540846948983E+011,-6.35E+00,1.002915718457651E+002
1.522740913637879E+011,-6.23E+00,6.254443427246370E+001
1.522940980326776E+011,-6.01E+00,2.259208028540690E+001
1.523141047015672E+011,-5.92E+00,-1.81E+01
1.523341113704568E+011,-6.02E+00,-5.92E+01
1.523541180393464E+011,-6.35E+00,-9.92E+01
1.523741247082361E+011,-6.59E+00,-1.37E+02
1.523941313771257E+011,-6.52E+00,-1.74E+02
1.524141380460154E+011,-6.04E+00,1.467170235511350E+002
1.524341447149050E+011,-5.82E+00,1.048833405638846E+002
1.524541513837946E+011,-5.92E+00,6.346441193734754E+001
1.524741580526842E+011,-6.02E+00,2.301465928660270E+001
1.524941647215739E+011,-6.11E+00,-1.72E+01
1.525141713904635E+011,-6.30E+00,-5.79E+01
1.525341780593531E+011,-6.66E+00,-9.73E+01
1.525541847282427E+011,-6.67E+00,-1.35E+02
1.525741913971324E+011,-6.39E+00,-1.74E+02
1.525941980660220E+011,-6.23E+00,1.448476975442236E+002
1.526142047349117E+011,-6.37E+00,1.034585755510991E+002
1.526342114038013E+011,-6.58E+00,6.423940983245515E+001
1.526542180726909E+011,-6.44E+00,2.525334524884746E+001
1.526742247415805E+011,-6.16E+00,-1.58E+01
1.526942314104702E+011,-6.22E+00,-5.88E+01
1.527142380793598E+011,-6.57E+00,-9.99E+01
1.527342447482494E+011,-6.96E+00,-1.40E+02
1.527542514171390E+011,-7.15E+00,-1.78E+02
1.527742580860287E+011,-6.95E+00,1.443720517589030E+002
1.527942647549183E+011,-6.74E+00,1.037056724194935E+002
1.528142714238079E+011,-6.77E+00,6.227947114970255E+001
1.528342780926976E+011,-6.91E+00,2.270641826541596E+001
1.528542847615872E+011,-6.84E+00,-1.69E+01
1.528742914304768E+011,-6.76E+00,-5.70E+01
1.528942980993665E+011,-6.69E+00,-9.87E+01
1.529143047682561E+011,-7.07E+00,-1.40E+02
1.529343114371457E+011,-7.37E+00,-1.78E+02
1.529543181060353E+011,-7.18E+00,1.438993972409423E+002
1.529743247749250E+011,-7.01E+00,1.033499813038152E+002
1.529943314438146E+011,-7.08E+00,6.310482096648910E+001
1.530143381127042E+011,-7.10E+00,2.397202880937327E+001
1.530343447815939E+011,-6.93E+00,-1.50E+01
1.530543514504835E+011,-6.64E+00,-5.63E+01
1.530743581193731E+011,-6.70E+00,-9.89E+01
1.530943647882628E+011,-7.03E+00,-1.40E+02
1.531143714571524E+011,-7.39E+00,-1.79E+02
1.531343781260420E+011,-7.41E+00,1.437703754941378E+002
1.531543847949316E+011,-6.99E+00,1.039911780205856E+002
1.531743914638213E+011,-7.07E+00,6.179387639493207E+001
1.531943981327109E+011,-7.15E+00,2.093476508142505E+001
1.532144048016005E+011,-7.52E+00,-1.99E+01
1.532344114704902E+011,-7.77E+00,-5.86E+01
1.532544181393798E+011,-7.87E+00,-9.90E+01
1.532744248082694E+011,-8.46E+00,-1.38E+02
1.532944314771591E+011,-8.60E+00,-1.75E+02
1.533144381460487E+011,-8.52E+00,1.485627019312935E+002
1.533344448149383E+011,-7.91E+00,1.100085543509351E+002
1.533544514838279E+011,-7.49E+00,6.617495939820306E+001
1.533744581527176E+011,-7.90E+00,2.250479754698364E+001
1.533944648216072E+011,-8.63E+00,-1.66E+01
1.534144714904968E+011,-8.62E+00,-5.31E+01
1.534344781593865E+011,-8.18E+00,-9.30E+01
1.534544848282761E+011,-8.17E+00,-1.37E+02
1.534744914971657E+011,-8.79E+00,-1.80E+02
1.534944981660554E+011,-9.76E+00,1.452997484975909E+002
1.535145048349450E+011,-8.82E+00,1.114891756037581E+002
1.535345115038346E+011,-7.98E+00,6.643532958985354E+001
1.535545181727242E+011,-8.16E+00,1.875442461139956E+001
1.535745248416139E+011,-9.82E+00,-2.54E+01
1.535945315105035E+011,-1.09E+01,-5.20E+01
1.536145381793931E+011,-9.33E+00,-8.60E+01
1.536345448482828E+011,-8.47E+00,-1.30E+02
1.536545515171724E+011,-8.37E+00,-1.77E+02
1.536745581860620E+011,-9.83E+00,1.399572588112178E+002
1.536945648549517E+011,-1.01E+01,1.124836980878650E+002
1.537145715238413E+011,-8.48E+00,7.391943038267809E+001
1.537345781927309E+011,-7.72E+00,2.731665729153349E+001
1.537545848616205E+011,-8.20E+00,-2.06E+01
1.537745915305102E+011,-9.76E+00,-5.85E+01
1.537945981993998E+011,-9.12E+00,-8.81E+01
1.538146048682894E+011,-7.82E+00,-1.31E+02
1.538346115371791E+011,-7.57E+00,-1.78E+02
1.538546182060687E+011,-8.41E+00,1.363086242854341E+002
1.538746248749583E+011,-9.63E+00,1.008915658096608E+002
1.538946315438480E+011,-9.02E+00,6.920504887907357E+001
1.539146382127376E+011,-7.99E+00,2.662151171825353E+001
1.539346448816272E+011,-7.98E+00,-2.02E+01
1.539546515505169E+011,-8.99E+00,-6.22E+01
1.539746582194065E+011,-9.39E+00,-9.64E+01
1.539946648882961E+011,-8.91E+00,-1.35E+02
1.540146715571857E+011,-8.55E+00,-1.77E+02
1.540346782260754E+011,-8.74E+00,1.384157719929188E+002
1.540546848949650E+011,-9.81E+00,9.731354661092573E+001
1.540746915638546E+011,-1.05E+01,6.360349705431705E+001
1.540946982327443E+011,-9.93E+00,2.916411615212472E+001
1.541147049016339E+011,-9.33E+00,-1.20E+01
1.541347115705235E+011,-9.48E+00,-5.55E+01
1.541547182394132E+011,-1.02E+01,-9.39E+01
1.541747249083028E+011,-9.94E+00,-1.29E+02
1.541947315771924E+011,-9.42E+00,-1.70E+02
1.542147382460820E+011,-9.37E+00,1.489020528101405E+002
1.542347449149717E+011,-9.37E+00,1.079904402754450E+002
1.542547515838613E+011,-9.45E+00,6.888148500368069E+001
1.542747582527509E+011,-9.25E+00,2.860549967303225E+001
1.542947649216406E+011,-9.18E+00,-1.22E+01
1.543147715905302E+011,-9.13E+00,-5.26E+01
1.543347782594198E+011,-9.18E+00,-9.39E+01
1.543547849283095E+011,-9.30E+00,-1.33E+02
1.543747915971991E+011,-9.18E+00,-1.72E+02
1.543947982660887E+011,-8.97E+00,1.478305394599432E+002
1.544148049349783E+011,-8.75E+00,1.068219247433824E+002
1.544348116038680E+011,-8.72E+00,6.527668225932273E+001
1.544548182727576E+011,-8.64E+00,2.540032809021812E+001
1.544748249416472E+011,-8.37E+00,-1.63E+01
1.544948316105369E+011,-8.43E+00,-5.94E+01
1.545148382794265E+011,-8.89E+00,-1.01E+02
1.545348449483161E+011,-9.01E+00,-1.39E+02
1.545548516172058E+011,-8.83E+00,-1.78E+02
1.545748582860954E+011,-8.68E+00,1.417188208746763E+002
1.545948649549850E+011,-8.58E+00,1.007525754616384E+002
1.546148716238746E+011,-8.74E+00,5.949886493140625E+001
1.546348782927643E+011,-8.67E+00,2.056172298595824E+001
1.546548849616539E+011,-8.64E+00,-2.07E+01
1.546748916305435E+011,-8.67E+00,-5.97E+01
1.546948982994332E+011,-8.36E+00,-1.00E+02
1.547149049683228E+011,-8.42E+00,-1.43E+02
1.547349116372124E+011,-8.62E+00,1.776338562120973E+002
1.547549183061021E+011,-8.58E+00,1.381528813912612E+002
1.547749249749917E+011,-8.56E+00,9.851469876034817E+001
1.547949316438813E+011,-8.37E+00,5.810076351448475E+001
1.548149383127709E+011,-8.53E+00,1.679437092633769E+001
1.548349449816606E+011,-8.64E+00,-2.12E+01
1.548549516505502E+011,-8.25E+00,-6.08E+01
1.548749583194398E+011,-8.16E+00,-1.04E+02
1.548949649883294E+011,-8.58E+00,-1.45E+02
1.549149716572191E+011,-9.21E+00,1.773443214104299E+002
1.549349783261087E+011,-9.13E+00,1.430416553712232E+002
1.549549849949984E+011,-8.41E+00,1.051818431832264E+002
1.549749916638880E+011,-8.06E+00,6.266799148745962E+001
1.549949983327776E+011,-8.36E+00,2.142029161713001E+001
1.550150050016672E+011,-8.59E+00,-1.50E+01
1.550350116705569E+011,-7.93E+00,-5.19E+01
1.550550183394465E+011,-7.27E+00,-9.51E+01
1.550750250083361E+011,-7.41E+00,-1.40E+02
1.550950316772257E+011,-8.25E+00,1.780183173119921E+002
1.551150383461154E+011,-8.87E+00,1.433373361381279E+002
1.551350450150050E+011,-8.38E+00,1.086281557447325E+002
1.551550516838947E+011,-7.71E+00,6.678794870158792E+001
1.551750583527843E+011,-7.83E+00,2.272140873060052E+001
1.551950650216739E+011,-8.58E+00,-1.79E+01
1.552150716905635E+011,-8.93E+00,-5.21E+01
1.552350783594532E+011,-8.27E+00,-8.85E+01
1.552550850283428E+011,-7.61E+00,-1.29E+02
1.552750916972324E+011,-7.22E+00,-1.73E+02
1.552950983661220E+011,-7.52E+00,1.425365958500522E+002
1.553151050350117E+011,-8.13E+00,1.030392621360989E+002
1.553351117039013E+011,-7.97E+00,6.615468022655288E+001
1.553551183727909E+011,-7.47E+00,2.525590480776919E+001
1.553751250416806E+011,-7.32E+00,-1.84E+01
1.553951317105702E+011,-7.70E+00,-6.12E+01
1.554151383794598E+011,-8.08E+00,-9.95E+01
1.554351450483495E+011,-7.69E+00,-1.38E+02
1.554551517172391E+011,-7.25E+00,1.796216383559421E+002
1.554751583861287E+011,-7.26E+00,1.352839151459072E+002
1.554951650550183E+011,-7.82E+00,9.275849832008217E+001
1.555151717239080E+011,-8.20E+00,5.534064774711241E+001
1.555351783927976E+011,-7.83E+00,1.680711834791598E+001
1.555551850616872E+011,-7.60E+00,-2.56E+01
1.555751917305768E+011,-7.92E+00,-6.79E+01
1.555951983994665E+011,-8.52E+00,-1.06E+02
1.556152050683561E+011,-8.35E+00,-1.41E+02
1.556352117372458E+011,-7.74E+00,1.793438736901311E+002
1.556552184061354E+011,-7.58E+00,1.370139385780775E+002
1.556752250750250E+011,-7.79E+00,9.602421626834800E+001
1.556952317439146E+011,-8.11E+00,5.792432811589197E+001
1.557152384128043E+011,-7.97E+00,2.040666163278158E+001
1.557352450816939E+011,-7.86E+00,-1.95E+01
1.557552517505835E+011,-8.05E+00,-5.92E+01
1.557752584194731E+011,-8.39E+00,-9.63E+01
1.557952650883628E+011,-8.12E+00,-1.32E+02
1.558152717572524E+011,-7.63E+00,-1.71E+02
1.558352784261421E+011,-7.56E+00,1.474298471850257E+002
1.558552850950317E+011,-7.85E+00,1.070779439434061E+002
1.558752917639213E+011,-8.23E+00,6.973765692896571E+001
1.558952984328109E+011,-8.07E+00,3.375447446921421E+001
1.559153051017006E+011,-7.67E+00,-5.87E+00
1.559353117705902E+011,-7.71E+00,-4.67E+01
1.559553184394798E+011,-7.94E+00,-8.53E+01
1.559753251083695E+011,-7.74E+00,-1.23E+02
1.559953317772591E+011,-7.46E+00,-1.63E+02
1.560153384461487E+011,-7.34E+00,1.562917663216700E+002
1.560353451150384E+011,-7.33E+00,1.156641003816971E+002
1.560553517839280E+011,-7.41E+00,7.562160407008801E+001
1.560753584528176E+011,-7.39E+00,3.562367426930643E+001
1.560953651217072E+011,-7.36E+00,-4.19E+00
1.561153717905969E+011,-7.21E+00,-4.47E+01
1.561353784594865E+011,-7.21E+00,-8.60E+01
1.561553851283761E+011,-7.35E+00,-1.27E+02
1.561753917972658E+011,-7.47E+00,-1.66E+02
1.561953984661554E+011,-7.38E+00,1.546452444946586E+002
1.562154051350450E+011,-7.14E+00,1.142482091856213E+002
1.562354118039346E+011,-7.15E+00,7.243577864537718E+001
1.562554184728243E+011,-7.30E+00,3.166975500444944E+001
1.562754251417139E+011,-7.45E+00,-7.44E+00
1.562954318106036E+011,-7.34E+00,-4.65E+01
1.563154384794932E+011,-7.18E+00,-8.62E+01
1.563354451483828E+011,-6.93E+00,-1.27E+02
1.563554518172724E+011,-6.81E+00,-1.68E+02
1.563754584861621E+011,-6.90E+00,1.509558446661669E+002
1.563954651550517E+011,-6.93E+00,1.106723701074874E+002
1.564154718239413E+011,-6.98E+00,7.146232613121356E+001
1.564354784928309E+011,-6.73E+00,3.175577389950620E+001
1.564554851617206E+011,-6.71E+00,-1.01E+01
1.564754918306102E+011,-6.91E+00,-4.97E+01
1.564954984994999E+011,-6.94E+00,-8.93E+01
1.565155051683895E+011,-6.99E+00,-1.29E+02
1.565355118372791E+011,-6.86E+00,-1.68E+02
1.565555185061687E+011,-6.92E+00,1.515401479309107E+002
1.565755251750584E+011,-7.00E+00,1.122027996082693E+002
1.565955318439480E+011,-7.01E+00,7.377279889316628E+001
1.566155385128376E+011,-6.71E+00,3.491458880695245E+001
1.566355451817272E+011,-6.54E+00,-5.87E+00
1.566555518506169E+011,-6.53E+00,-4.71E+01
1.566755585195065E+011,-6.69E+00,-8.73E+01
1.566955651883961E+011,-6.83E+00,-1.26E+02
1.567155718572858E+011,-6.71E+00,-1.65E+02
1.567355785261754E+011,-6.59E+00,1.544953455985587E+002
1.567555851950650E+011,-6.65E+00,1.142352431769429E+002
1.567755918639547E+011,-6.73E+00,7.456120315133046E+001
1.567955985328443E+011,-6.79E+00,3.497814603341599E+001
1.568156052017339E+011,-6.78E+00,-3.68E+00
1.568356118706235E+011,-6.63E+00,-4.33E+01
1.568556185395132E+011,-6.59E+00,-8.35E+01
1.568756252084028E+011,-6.66E+00,-1.23E+02
1.568956318772924E+011,-6.60E+00,-1.63E+02
1.569156385461821E+011,-6.58E+00,1.570484108912275E+002
1.569356452150717E+011,-6.59E+00,1.170303935041641E+002
1.569556518839613E+011,-6.64E+00,7.678438257381126E+001
1.569756585528510E+011,-6.79E+00,3.777253158112759E+001
1.569956652217406E+011,-6.54E+00,-7.61E-01
1.570156718906302E+011,-6.38E+00,-4.22E+01
1.570356785595198E+011,-6.51E+00,-8.31E+01
1.570556852284095E+011,-6.65E+00,-1.23E+02
1.570756918972991E+011,-6.64E+00,-1.62E+02
1.570956985661887E+011,-6.61E+00,1.577807691266028E+002
1.571157052350784E+011,-6.68E+00,1.172702489334550E+002
1.571357119039680E+011,-6.81E+00,7.735574728662384E+001
1.571557185728576E+011,-6.90E+00,3.861592444899576E+001
1.571757252417473E+011,-6.68E+00,-4.30E-01
1.571957319106369E+011,-6.49E+00,-4.11E+01
1.572157385795265E+011,-6.47E+00,-8.25E+01
1.572357452484161E+011,-6.58E+00,-1.23E+02
1.572557519173058E+011,-6.57E+00,-1.62E+02
1.572757585861954E+011,-6.30E+00,1.575863158953231E+002
1.572957652550850E+011,-6.22E+00,1.156836283219004E+002
1.573157719239747E+011,-6.32E+00,7.430714454735248E+001
1.573357785928643E+011,-6.46E+00,3.382805052176263E+001
1.573557852617539E+011,-6.42E+00,-5.69E+00
1.573757919306436E+011,-6.33E+00,-4.68E+01
1.573957985995332E+011,-6.42E+00,-8.75E+01
1.574158052684228E+011,-6.46E+00,-1.28E+02
1.574358119373124E+011,-6.51E+00,-1.68E+02
1.574558186062021E+011,-6.44E+00,1.518114205680229E+002
1.574758252750917E+011,-6.44E+00,1.110414304197682E+002
1.574958319439813E+011,-6.58E+00,6.993548617163994E+001
1.575158386128710E+011,-6.83E+00,2.925522059757857E+001
1.575358452817606E+011,-7.15E+00,-1.05E+01
1.575558519506502E+011,-7.43E+00,-4.95E+01
1.575758586195399E+011,-7.76E+00,-8.72E+01
1.575958652884295E+011,-7.70E+00,-1.25E+02
1.576158719573191E+011,-7.71E+00,-1.64E+02
1.576358786262087E+011,-7.79E+00,1.579328810863347E+002
1.576558852950984E+011,-7.56E+00,1.185848383217336E+002
1.576758919639880E+011,-7.65E+00,7.746249185840374E+001
1.576958986328776E+011,-8.02E+00,3.748859048985610E+001
1.577159053017673E+011,-8.53E+00,1.218402075731742E+000
1.577359119706569E+011,-8.23E+00,-3.40E+01
1.577559186395465E+011,-7.76E+00,-7.28E+01
1.577759253084362E+011,-7.39E+00,-1.14E+02
1.577959319773258E+011,-7.36E+00,-1.56E+02
1.578159386462154E+011,-7.53E+00,1.631751602217047E+002
1.578359453151050E+011,-7.60E+00,1.229002057850473E+002
1.578559519839947E+011,-7.68E+00,8.249966528473161E+001
1.578759586528843E+011,-7.84E+00,4.152383214967311E+001
1.578959653217739E+011,-8.25E+00,6.201949070647782E-001
1.579159719906636E+011,-8.60E+00,-3.58E+01
1.579359786595532E+011,-8.20E+00,-7.38E+01
1.579559853284428E+011,-8.03E+00,-1.16E+02
1.579759919973325E+011,-8.28E+00,-1.57E+02
1.579959986662221E+011,-8.54E+00,1.648777426222333E+002
1.580160053351117E+011,-8.28E+00,1.268896261717959E+002
1.580360120040013E+011,-8.06E+00,8.512382877497906E+001
1.580560186728910E+011,-8.30E+00,4.376580996223671E+001
1.580760253417806E+011,-8.57E+00,6.174455591242827E+000
1.580960320106702E+011,-8.25E+00,-3.09E+01
1.581160386795599E+011,-7.60E+00,-7.25E+01
1.581360453484495E+011,-7.54E+00,-1.17E+02
1.581560520173391E+011,-7.92E+00,-1.58E+02
1.581760586862288E+011,-8.26E+00,1.626498764495356E+002
1.581960653551184E+011,-8.33E+00,1.256300586176733E+002
1.582160720240080E+011,-7.81E+00,8.703845734277019E+001
1.582360786928976E+011,-7.65E+00,4.423196173145125E+001
1.582560853617873E+011,-7.86E+00,4.573062851942774E+000
1.582760920306769E+011,-7.71E+00,-3.48E+01
1.582960986995665E+011,-7.46E+00,-7.49E+01
1.583161053684562E+011,-7.35E+00,-1.18E+02
1.583361120373458E+011,-8.06E+00,-1.61E+02
1.583561187062354E+011,-8.62E+00,1.641831327883302E+002
1.583761253751251E+011,-8.12E+00,1.283137214027381E+002
1.583961320440147E+011,-7.50E+00,8.718243274000955E+001
1.584161387129043E+011,-7.39E+00,4.321516460183086E+001
1.584361453817940E+011,-7.97E+00,1.727528203210321E+000
1.584561520506836E+011,-8.25E+00,-3.56E+01
1.584761587195732E+011,-8.02E+00,-7.49E+01
1.584961653884628E+011,-7.95E+00,-1.18E+02
1.585161720573525E+011,-8.88E+00,-1.61E+02
1.585361787262421E+011,-9.92E+00,1.670794477871366E+002
1.585561853951317E+011,-9.14E+00,1.347124636453615E+002
1.585761920640214E+011,-8.35E+00,9.396668482483902E+001
1.585961987329110E+011,-8.21E+00,5.047614548898198E+001
1.586162054018006E+011,-8.83E+00,1.011680232368006E+001
1.586362120706903E+011,-8.90E+00,-2.57E+01
1.586562187395799E+011,-8.54E+00,-6.38E+01
1.586762254084695E+011,-8.11E+00,-1.05E+02
1.586962320773591E+011,-8.19E+00,-1.47E+02
1.587162387462488E+011,-8.54E+00,1.744487739765682E+002
1.587362454151384E+011,-8.26E+00,1.365089310322252E+002
1.587562520840280E+011,-7.96E+00,9.479083873918505E+001
1.587762587529176E+011,-8.10E+00,5.224990753386308E+001
1.587962654218073E+011,-8.55E+00,1.294358130548213E+001
1.588162720906969E+011,-8.59E+00,-2.44E+01
1.588362787595866E+011,-8.38E+00,-6.35E+01
1.588562854284762E+011,-8.06E+00,-1.03E+02
1.588762920973658E+011,-7.74E+00,-1.45E+02
1.588962987662554E+011,-7.81E+00,1.721302788126377E+002
1.589163054351451E+011,-8.02E+00,1.310141649496632E+002
